  51.6000   0.8240
  51.1000   0.1020
  50.4000   0.0250
  50.0000   0.3820
  50.0000   0.9220
  52.0000   1.0320
  54.0000   0.8660
  55.1000   0.5270
  54.5000   0.0930
  52.8000  -0.4580
  51.4000  -0.7480
  50.8000  -0.9470
  51.2000  -1.0290
  52.0000  -0.9280
  52.8000  -0.6450
  53.8000  -0.4240
  54.5000  -0.2760
  54.9000  -0.1580
  54.9000  -0.0330
  54.8000   0.1020
  54.4000   0.2510
  53.7000   0.2800
  53.3000   0.0000
  52.8000  -0.4930
  52.6000  -0.7590
  52.6000  -0.8240
  53.0000  -0.7400
  54.3000  -0.5280
  56.0000  -0.2040
  57.0000   0.0340
  58.0000   0.2040
  58.6000   0.2530
  58.5000   0.1950
  58.3000   0.1310
  57.8000   0.0170
  57.3000  -0.1820
  57.0000  -0.2620
